year,country_code,country_name,region,income_group,gdp_usd,population,gdp_per_capita,inflation_rate,unemployment_rate,fdi_pct_gdp,co2_emissions_kt,renewable_energy_pct,forest_area_pct,electricity_access_pct,life_expectancy,child_mortality,school_enrollment_secondary,health_expenditure_pct_gdp,internet_usage_pct,mobile_subscriptions_per_100,real_economic_growth_indicator,econ_opportunity_index,co2_emissions_per_capita_tons,co2_intensity_per_million_gdp,green_transition_score,ecological_preservation_index,human_development_composite,healthcare_capacity_index,digital_connectivity_index,health_development_ratio,education_health_ratio,years_since_2000,years_since_century,is_pandemic_period,human_development_index,climate_vulnerability_index,digital_readiness_score,global_resilience_score,cluster,pca1,pca2
0.2,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.28740031674767214,-0.10769920474054688,-0.14153684422701002,-0.518282065358614,2.004629704721554,-0.17093851446291003,-0.13819410437156762,0.5304137128344323,-0.26607480614886436,-0.6650487528657849,0.43373493975903615,-0.3645460536537531,1.52593802123836,-0.27052287486716053,-0.7072196296609425,0.0,0.1446592995612879,0.02856259663213226,1.004202650896775,-0.13819410437347035,0.416426673424994,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.23064188926697035,0.2,0.2,0.0,-0.5149347310391367,-0.16759790198426286,-0.49425396690585677,-0.7739913898936234,0,-2.8055940335473473,-0.0998535153341273
0.3,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.2873889690296514,-0.10404802038844752,-0.14153684422701002,-0.518282065358614,3.32453122094965,-0.17093851446291003,-0.13701252615105222,0.5304137128344323,-0.24685744112567726,-0.6650487528657849,0.41686746987951817,-0.4089083766949878,1.52593802123836,-0.24326480574042214,-0.6720924095155111,0.0,0.1446592995612879,0.026732386750198043,0.9549246065631729,-0.1370125261529105,0.41830206850758844,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.23203901988913178,0.3,0.3,0.0,-0.5149347310391367,-0.16839707074123325,-0.48055289954032143,-0.7739913898936234,0,-2.819640677321096,0.062769383710809
0.4,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.28737613224456,-0.10749494382641823,-0.14153684422701002,-0.518282065358614,0.4293409172227322,-0.17093851446291003,-0.14438896545781374,0.5304137128344323,-0.22661156229328935,-0.6650487528657849,0.39518072289156625,-0.4532706997362225,1.52593802123836,-0.19238307670384386,-0.6369651893700797,0.0,0.1446592995612879,0.05807954470029237,1.1311703300213465,-0.14438896545981253,0.4065262630816221,-0.4066096914794419,0.0,-0.12800021759308056,-0.2600234107422127,-0.23343615051129324,0.4,0.4,0.0,-0.5149347310391367,-0.16340796402844973,-0.2899080015133689,-0.7739913898936234,0,-2.72921563657136,-0.2187098762464394
0.5,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.28736273064092466,-0.10667346981994084,-0.14153684422701002,-0.518282065358614,-0.7915514320974795,-0.17093851446291003,-0.15398508690485416,0.5304137128344323,-0.2033422907276605,-0.6650487528657849,0.37349397590361444,-0.49763302277745725,1.52593802123836,-0.14727202991217397,-0.6384621919850598,0.0,0.1446592995612879,0.05580319083286649,1.11120872738529,-0.15398508690678375,0.3909573424462887,-0.4066096914794419,0.0,-0.10786033406988478,-0.2600234107422127,-0.2348332811334546,0.5,0.5,0.0,-0.5149347310391367,-0.15691755965621634,-0.2679804608492199,-0.7739913898936234,0,-2.6965746683598213,-0.3342703387430113
0.6,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.28734840478876267,-0.09032252871682232,-0.14153684422701002,-0.518282065358614,-0.7915514320974795,-0.17093851446291003,-0.1443598215722797,0.5304137128344323,-0.17824128056066246,-0.6650487528657849,0.3493975903614458,-0.5440562527269981,1.52593802123836,0.04363144836129331,-0.6349638404601646,0.0,0.1446592995612879,0.1526566584430183,1.3170194521463348,-0.14435982157446237,0.4065731107563579,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.2349720299923834,0.6,0.6,0.0,-0.5149347310391367,-0.1634276757008308,-0.33634661383127595,-0.7739913898936234,0,-2.6953054460561217,-0.34536549473002404
0.7,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.2873314602324421,-0.08012376570316856,-0.14153684422701002,-0.518282065358614,-0.08145374217708215,-0.17093851446291003,-0.1443217185612606,0.5304137128344323,-0.15296018042707676,-0.6650487528657849,0.327710843373494,-0.548037936765872,1.52593802123836,0.20560585973075504,-0.6314654889352694,0.0,0.1446592995612879,0.14927108295379563,1.1864321777183837,-0.14432171856331436,0.4066343559724509,-0.4066096914794419,0.0,0.026999272460976522,-0.2600234107422127,-0.23030258404202308,0.7,0.7,0.0,-0.5149347310391367,-0.16345344694087585,-0.08711675030839396,-0.7739913898936234,0,-2.642494733158445,-0.17139690279593206
0.8,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.2873130266090509,-0.07332897497796481,-0.14153684422701002,-0.518282065358614,0.29962345556546766,-0.17074470662338292,-0.14509074936616664,0.5304137128344323,-0.10316824731112455,-0.6650487528657849,0.30361445783132535,-0.5520196208047458,1.52593802123836,0.20560585973075504,-0.6314654889352694,0.0,0.1446592995612879,0.1783291566326662,1.2215702620440092,-0.1450907493682509,0.405397388920698,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.22563313809166274,0.8,0.8,0.0,-0.5149347310391367,-0.16293330753600338,-0.6084295282853178,-0.7739913898936234,0,-2.6954032381766146,-0.18601392785604243
0.9,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.2872935660428524,-0.057626917260462235,-0.14153684422701002,-0.518282065358614,-0.30878857846690644,-0.17074470662338292,-0.14509074936616664,0.5304137128344323,-0.053355362551999845,-0.6650487528657849,0.28192771084337354,-0.5560013048436198,1.52593802123836,0.20560585973075504,-0.6314654889352694,0.0,0.1446592995612879,0.1783291566326662,1.2215702620440092,-0.1450907493682509,-0.44041540450906214,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.2209636921413024,0.9,0.9,0.0,-0.5149347310391367,0.014767100811475765,-0.6084295282853178,-0.7739913898936234,0,-2.639445254533394,-0.18397441229329636
0.9,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,-0.15147261991887667,-0.2872728731452851,-0.054439920623160144,-0.14153684422701002,-0.518282065358614,-0.09108371045347163,-0.17074470662338292,-0.14509074936616664,0.5304137128344323,-0.053355362551999845,-0.6650487528657849,0.2602409638554217,-0.5869999609907769,1.52593802123836,0.20560585973075504,-0.6314654889352694,0.0,0.1446592995612879,0.1783291566326662,1.2215702620440092,-0.1450907493682509,-0.44041540450906214,-0.4066096914794419,0.0,-0.4202630035083874,-0.2600234107422127,-0.21933900565985892,0.9,0.9,0.0,-0.5149347310391367,0.014767100811475765,-0.6084295282853178,-0.7739913898936234,0,-2.6428768569001573,-0.1593351561272065
-0.9,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.08802498624217782,2.108610575264478,-0.2638324150468779,-0.7214145152410537,-0.865419582030865,0.14364925865646136,0.011628470371626532,1.389578644737692,0.558297323397514,-1.6098373966297999,-1.1339977349943375,1.6795180722891563,-1.2085015467260984,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.5682997450178152,-0.46292578549294205,-0.4036820394074014,2.672050043182134,1.3895786447172855,1.8197562693390512,-0.34883868728392603,0.012635713338472455,-0.4202630035083874,-0.37197133176153396,-0.3712052728374238,-0.9,-0.9,0.0,-0.6529965079976751,-1.1862727230229833,-0.6082549141554094,-1.44339807720638,0,-3.435359707174002,-3.065071630993865
-0.9,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.09430405355106786,2.1345624982951144,-0.2638324150468779,2.9228712760725504,-0.865419582030865,0.058649052852822084,-0.009496584136828334,1.4413864235999605,0.5453627884335336,-1.6098373966297999,-1.1055492638731597,1.6192771084337347,-1.1863747421960358,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.2633102031768602,-0.46292578549294205,-0.40851037987357997,2.5827774596881268,1.441386423579603,1.8295655332591265,-0.33368570196232544,0.0,-0.4202119674570717,-0.36907479913996005,-0.3691220743572174,-0.9,-0.9,0.0,-0.6218994593527928,-1.1862727230229833,-0.6081345586362543,-1.427088709387232,0,-3.518882819421001,-3.3864538479932724
-0.8,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.09539843891955423,2.1590573435236013,-0.2638324150468779,2.9228712760725504,-0.865419582030865,-0.14419346783208806,-0.011047046853045205,1.4556527725205866,0.5324282534695508,-1.6098373966297999,-1.0776443941109852,1.5614457831325304,-1.145649755413082,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.2642138735561091,-0.46292578549294205,-0.4091748792394707,2.6133111176784465,1.4556527724998634,1.815685615590839,-0.3177552591136424,0.0,-0.42017330238716466,-0.36612344294934196,-0.36611708239346386,-0.8,-0.8,0.0,-0.5853461820373351,-1.1862727230229833,-0.6078131242185953,-1.4364962663586416,0,-3.496588183796142,-3.394962487948577
-0.7,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.07898819078385279,2.1819963703990153,-0.2638324150468779,2.9228712760725504,-0.865419582030865,0.02674065993309986,0.03624206599156936,1.3812604709110932,0.5194937185055678,-1.665153501191541,-1.0501019252548136,1.5036144578313253,-1.1303640241070123,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.26372622640009813,-0.4593112719393674,-0.3998092168011853,2.6724269866090995,1.3812604708907756,1.7480304877474466,-0.30247601471125884,0.0,-0.4194733625005116,-0.36300611636068203,-0.36413201842367976,-0.7,-0.7,0.0,-0.5574971290427567,-1.1862727230229833,-0.607368488688832,-1.44339807720638,0,-3.4399172482560867,-3.379055938658992
-0.6,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.06265586474441932,2.203335317686362,-0.2638324150468779,0.3394285156089063,-0.865419582030865,-0.1928284703045617,0.02926498376859344,1.3953003399817063,0.5067913614848101,-1.6310196255826,-1.022468856172141,1.4409638554216868,-1.0544708766485333,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.25508087098998444,-0.44997456592503554,-0.4015939994650984,1.9192288222436307,1.3953003399663293,1.7347499791115921,-0.28196096253239766,0.0,-0.4193308078155477,-0.3594558584644296,-0.3589680673281321,-0.6,-0.6,0.0,-0.5073510713678557,-1.1862727230229833,-0.6070479999797361,-1.1447356160885314,0,-3.2379249874475846,-2.8943692675512604
-0.5,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.05070186368003353,2.2231266621630947,-0.2638324150468779,1.443913834177803,-0.865419582030865,-0.20021358476220355,0.04031203062163864,1.3797358372984332,0.49396938402390955,-1.5972456944951205,-0.9941109852774634,1.3807228915662653,-1.0286193233216707,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.25950192269348615,-0.4433356382445367,-0.3996954301315398,1.7253117650713987,1.379735837284484,1.7033806122945636,-0.2641617838270296,0.0,-0.4184693533548388,-0.35578422778965213,-0.3560348833329694,-0.5,-0.5,0.0,-0.47499489008188256,-1.1718546086653687,-0.606232607553815,-1.0614290814741074,0,-3.2373895742538417,-2.9881110829772695
-0.4,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.03797920812311485,2.241155567393924,-0.2638324150468779,2.9228712760725504,-0.865419582030865,-0.17582729038297984,0.023450748582780172,1.4212187692823666,0.4808227692778576,-1.5637534335318575,-0.9641223103057757,1.3156626506024096,-0.9810417697305944,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.26200107347000845,-0.4365849548606158,-0.40337373608023064,1.2301382826376184,1.4212187692715057,1.705336088145208,-0.2429104259721747,0.016826285335442656,-0.4164112321494297,-0.35155407067449307,-0.3516256704423484,-0.4,-0.4,0.0,-0.4334219916940039,-1.1862727230229833,-0.6041208507297727,-0.854175233798488,0,-3.254559679958213,-3.0694428468046886
-0.3,MMR,Myanmar,East Asia & Pacific,Lower middle income,-0.0007653384693823872,2.257608731581219,-0.2638324150468779,2.9228712760725504,-0.865419582030865,0.3345244599841581,0.02945879160812055,1.404443523110881,0.46779308152613497,-1.530355337257011,-0.9318686296715746,1.2506024096385542,-0.9827866796991644,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.26269333840437226,-0.4158827433073797,-0.4024359592625032,0.7345629214701211,1.4044435231034835,1.6730029284314105,-0.22467940660389887,0.0,-0.4157547730522525,-0.3469616223246867,-0.3495409933578233,-0.3,-0.3,0.0,-0.40840872511603227,-1.1724726826721188,-0.6034073088599994,-0.6459607329005336,0,-3.183035502466646,-2.909961822308589
-0.2,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.07331803645353756,2.2734320203976517,-0.26051438890327483,2.9228712760725504,-0.865419582030865,0.15142476110779976,-0.01879936043412956,1.516029837309015,0.4552479117501032,-1.4968589565886297,-0.8970781426953571,1.891566265060241,-0.9271131373942364,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.26083349614012763,-0.3750792703156238,-0.4122107735508444,-0.13389741282618897,1.5160298373074679,1.714804599872424,-0.3959675359992646,0.0,-0.41475282199527913,-0.37620275950639936,-0.3635783580010183,-0.2,-0.2,0.0,-0.6041388725274339,-1.1862727230229833,-0.6019394154652468,-0.2835373577051791,0,-3.1835188021263576,-2.900116609129967
-0.1,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.13762239060573328,2.289900280644214,-0.25347891627077446,-0.3600973980479272,-0.865419582030865,0.13063453412625714,-0.026551674015213914,1.510976120776709,0.4423271913810435,-1.463071842444771,-0.8598414496036242,1.1180722891566264,-0.9419560438908727,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.17472544662076073,-0.339426223998411,-0.4139271633030003,-0.3735188383118073,1.510976120776889,1.6890438352527524,-0.18242491773999434,0.0,-0.41384253011626315,-0.3363160999264081,-0.3421806694839808,-0.1,-0.1,0.0,-0.341662129350015,-1.1862727230229833,-0.6003367180389892,-0.17856487501971127,0,-2.825500492845941,-2.2142821210921664
0.0,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.2208795940985831,2.3078954508038234,-0.2444485007341904,1.0668949740474736,-0.865419582030865,-0.16226426393704552,-0.01395416444595184,1.4950349499440923,0.42946059101341055,-1.5542968034508804,-0.8203397508493773,1.055421686746988,-0.9370219861460487,-0.9755782039557601,-0.4904819054447377,-0.9522418167543587,-0.24284504996903453,-0.2952059824065151,-0.41167458077724267,-0.4800541213750018,1.4950349499450266,1.6574426482979785,-0.16294127782843293,0.0,-0.41284382593652375,-0.3305239707721895,-0.3391309317841553,0.0,0.0,0.0,-0.3144220483686892,-1.1862727230229833,-0.598997749645165,-0.12680701101986963,0,-2.8121804773664802,-2.4538905266956763
0.1,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.38380827669115974,2.327909795911163,-0.2267895628069197,0.4507465718050992,-0.865419582030865,0.3580541143273456,-0.008139929260138573,1.4845217689910868,0.41846763460804276,-1.3938559705204232,-0.7788448471121181,0.9903614457831326,-0.9150405294809177,-0.9755782039557601,-0.4798648457605112,-0.9379269862087148,-0.21694242672447908,-0.2147656272078556,-0.41078978618320827,-0.6414001964886074,1.4845217689931582,1.6322669964396523,-0.4066096914794419,0.0,-0.39908997968070126,-0.3239755890814737,-0.3344354164712036,0.1,0.1,0.0,-0.6830702939699967,-1.1862727230229833,-0.584626710595696,-0.044471759208053054,0,-2.643079698172413,-2.2979828013243955
0.2,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.4257326595933231,2.3496343088755136,-0.22269172252307426,-0.3611848588797039,-0.865419582030865,-0.18448301706681144,0.05407238722806337,1.35647649354796,0.40777895333548553,-1.3580949290956965,-0.7362627406568514,0.9325301204819277,-0.8930590728157868,-0.9755782039557601,-0.42498526658534463,-0.8791812404484907,-0.0900042957509257,-0.19177617772166394,-0.39912959978621615,-0.5251165864864685,1.3564764935490798,1.5427272204627431,-0.4066096914794419,0.037698132763714934,-0.34649059290404616,-0.3175121524823435,-0.32973990115825197,0.2,0.2,0.0,-0.658824650421835,-1.1031332667087352,-0.5277203149633105,-0.0658675102881027,0,-2.434368298393075,-2.148877048424291
0.3,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.44822744802143644,2.3721634315293905,-0.22078972027935062,0.5927546618169801,-0.865419582030865,0.14416359576259946,0.08895779834294297,1.2989244398795896,0.3969619151407192,-1.321589986632497,-0.6938618346545861,0.874698795180723,-0.8710776161506559,-0.806657071217522,-0.3522970822473756,-0.8069272136492882,-0.21792614475926556,-0.18105967262162515,-0.3928700659917661,-0.46595421041200497,1.298924439880273,1.4920102204246504,-0.4066096914794419,0.0,-0.2796525556651206,-0.31050119056830644,-0.32504438584530027,0.3,0.3,0.0,-0.6345983261115609,-1.0575572340788593,-0.4551202093316207,-0.05835795317143721,0,-2.4315423468363018,-2.2607834195716467
0.4,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.47510486029846416,2.394158081799204,-0.21843450099234013,0.43517427480921134,-0.865419582030865,0.07906973217168052,0.15582150297979552,1.2205884124830544,0.3860199570040076,-1.4555579711328013,-0.6524575311438278,0.8240963855421688,-0.849096159485525,-0.43781355940757266,-0.28833148002996295,-0.29026545706252976,-0.2094963478560961,-0.1711491356263397,-0.3806765515666882,-0.34604769034854155,1.2205884124829451,1.4292549372308563,-0.07771736016850465,0.0,-0.07388928561695501,-0.3037450088608885,-0.32034887053234856,0.4,0.4,0.0,-0.18774937594443997,-0.9978470137823376,-0.1650886076275465,-0.0787745333485312,0,-2.2216087912872626,-2.0960321347985573
0.5,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.4729129996876189,2.4146922140084626,-0.21918457440117245,1.4634597506194271,-0.865419582030865,0.7752285060818997,0.19400164736663597,1.1763453000914144,0.37507799886729354,-1.193282947787904,-0.613318233295583,0.7783132530120483,-0.7462892676290489,-0.10249147390047232,-0.2150310070740905,-0.01833157195542518,-0.23610671018865753,-0.17810945594013528,-0.37400687508395636,-0.26025522216950964,1.1763453000907818,1.3860383945504706,-0.4066096914794419,0.0,-0.4202630035083874,-0.29711887241551865,-0.3090761154728232,0.5,0.5,0.0,-0.5931682204629295,-0.9611957768293594,-0.13458329701876517,-0.18509700522693312,0,-2.254591617292384,-2.175802619597615
0.6,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.44542739452203656,2.4334069629931534,-0.22256206365133543,0.8865100265569812,-0.865419582030865,0.5369133217646594,0.24981830515044334,1.1512026155942336,0.36413611626737913,-1.3444767847749624,-0.5775311438278596,0.7325301204819277,-0.643482375772573,-0.2151490641205534,-0.14173053411821804,0.19577088998388328,-0.22763940874164168,-0.25438237131874414,-0.3641107354589417,-0.09621964129451183,1.1512026155926418,1.3539844469668678,-0.01741367730175089,0.09868186837562018,-0.4202630035083874,-0.29008541552485656,-0.2978033604132978,0.6,0.6,0.0,-0.07852036320929974,-0.9374632953386479,-0.027719006075226506,-0.24945727122607697,0,-2.1312548658026986,-2.0515691224482926
0.7,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.4569828736875237,2.450727483075501,-0.2217474249956366,0.3481838822637464,-0.8576623230706958,1.0822656169881955,0.4341295605407239,0.9502717111389779,0.35368773995235625,-0.905865420015489,-0.5455492638731589,0.6891566265060242,-0.5478077585876572,-0.22530515180855779,-0.06843006116234562,0.12809026303657017,-0.20781362999226677,-0.2847899945778405,-0.3305835472653071,0.2980748484578885,0.950271711135502,1.2187655652373777,0.011960477745359641,0.13671335466212786,0.2105503166395591,-0.2829692558510792,-0.286028052970026,0.7,0.7,0.0,-0.02774085762739846,-0.7951386191306786,0.15425579803448117,-0.25227347194082456,0,-1.8647709129021806,-1.826714322203102
0.8,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.5138326527481896,2.4674562273651377,-0.2161835383240746,0.8736026109232067,-0.865419582030865,-0.10518935657393089,0.45583603856776006,0.9399177845215931,0.3427409964539059,-1.0180836597011986,-0.5175537938844842,0.6481927710843373,-0.4477306389368481,-0.28119585064640673,-0.06843006116234562,0.42122448347022706,-0.22359912146480945,-0.18377628260389461,-0.32728216172887087,0.22700384713798608,0.9399177845184985,1.196148726552425,0.04159323780359787,0.0,-0.4202630035083874,-0.27581188539955775,-0.27327233840067283,0.8,0.8,0.0,0.023292218257957138,-0.7814056297885208,0.08481093958892248,-0.37240898692828056,0,-1.846724626916947,-2.0784614535132198
0.9,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.5293347655858959,2.484765553770886,-0.21500751452484648,1.3197321890916236,-0.865419582030865,-0.12969401908980963,0.45583603856776006,0.9399177845215931,0.33179425295545556,-0.9508590178192198,-0.4933635334088334,0.6096385542168675,-0.4477306389368481,-0.3496482501531477,-0.06843006116234562,0.42122448347022706,-0.23216196454388008,-0.07345037960407426,-0.32728216172887087,0.22700384713798608,0.9399177845184985,-0.44041540450906214,-0.4066096914794419,0.0,-0.4202630035083874,-0.26865054893115287,-0.27327233840067283,0.9,0.9,0.0,-0.5229041522679787,0.13687798547723315,-0.6084295282853178,0.15890371441991413,0,-1.7908554780824515,-2.015740679495065
0.9,MMR,Myanmar,East Asia & Pacific,Lower middle income,0.6406747884030425,2.5034750140001187,-0.20397105530954812,1.3197321890916236,-0.865419582030865,-0.1822321733436626,0.45583603856776006,0.9399177845215931,0.3208475094570052,-0.9508590178192198,-0.4933635334088334,0.5734939759036145,-0.4477306389368481,-0.3496482501531477,-0.06843006116234562,0.42122448347022706,-0.23216196454388008,-0.1629116343084082,-0.32728216172887087,0.22700384713798608,0.9399177845184985,-0.44041540450906214,-0.4066096914794419,0.0,-0.4202630035083874,-0.26865054893115287,-0.27327233840067283,0.9,0.9,0.0,-0.5229041522679787,0.14360802357933747,-0.6084295282853178,0.15890371441991413,0,-1.7267014408314898,-2.079094723242731
-0.9,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.145045367232123,-0.16721180855860554,-0.2597669033302364,1.9526840825165364,-0.10343010662534506,0.3734051767035695,0.0,-0.27936679723505137,-0.5312212695412457,-0.983462929111986,-0.8797734994337487,1.0506024096385542,-0.5277410640773987,-0.289638195792831,-0.4748556848405405,-0.8890086808854037,-0.25547648065825795,-0.461291705801566,0.2740713702361596,3.2664285397670993,-0.27936679724545577,-0.336435481720653,-0.12458685413165141,0.0,-0.38129224859712463,-0.33143553458171715,-0.31398728546099774,-0.9,-0.9,0.0,-0.17969984786227314,0.5805765106433075,-0.5576924523596822,-1.44339807720638,0,-3.2812386282770607,-1.6307896238699295
-0.9,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.14373673306869816,-0.16607308302672139,-0.256967699838721,0.7376739906527021,-0.10569270872024553,0.4295938240720934,-0.0005814235185813266,-0.2712908191468484,-0.5313482850946863,-0.8475069161687212,-0.8390033975084936,0.9301204819277109,-0.36985636536871974,-0.4613886581551138,-0.4676307294555608,-0.869359078867416,-0.24584966520403342,-0.45641637877491503,0.2651315624217317,3.2664285397670993,-0.27129081915671793,-0.33327682637211914,-0.06780461335819128,0.0,-0.3702727172850773,-0.31973148375215427,-0.29538298104129024,-0.9,-0.9,0.0,-0.08051805659831698,0.5751923548779947,-0.5442532375497067,-1.44339807720638,0,-3.176655140669524,-1.3902951116541775
-0.8,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.14245349289532946,-0.16485785025569272,-0.25429745322464764,-0.4869560086017477,-0.10779363583149089,0.5667510954332573,0.011628470371626532,-0.26176869066817804,-0.5314753006481272,-0.8137065012626243,-0.7975084937712343,0.8144578313253014,-0.26579088007546003,-0.42508228425744693,-0.46061024358892977,-0.8598261670662964,-0.12382717964862008,-0.4517569319085818,0.3075210386058162,3.2664285397670993,-0.2617686906784003,-0.32966588977155703,-0.014583287457068484,2.7449347307585192,-0.3621086880498642,-0.3063837111770145,-0.277683931383879,-0.8,-0.8,0.0,-0.0012340113086315167,0.5688300851039121,-0.5359663097223429,-1.44339807720638,0,-2.5427750960634143,-0.5855785060290886
-0.7,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.14046969043732063,-0.16354829278781274,-0.250107515620843,0.4753143677579408,-0.010827792869840666,1.1801106135875872,0.006008043025340375,-0.27118320273020247,-0.5316023162015677,-0.7057599632173885,-0.7564665911664775,0.7036144578313254,-0.10160089306068155,-0.7107943712800674,-0.43531320210372054,-0.8100396867928372,-0.23624132414612894,-0.44735509684769104,0.27733279092154856,3.2664285397670993,-0.2711832027383874,-0.33335490404688173,0.046463914198300975,0.0,-0.4202630035083874,-0.2911068257110067,-0.25239884518004124,-0.7,-0.7,0.0,0.09684031133514476,0.5752757456211498,-0.5297460875817657,-1.44339807720638,0,-3.0814830034642937,-1.140014662198413
-0.6,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.1365092107343398,-0.16212962264665626,-0.2415821519491886,1.186329457075938,-0.007110809475356339,0.3599796516590453,0.010853239013518097,-0.27871883222610255,-0.5317293317550086,-0.7470183626928818,-0.7165118912797276,0.6024096385542169,0.0197424834890648,-0.6923133875447204,-0.4100161606185112,-0.7581757178866312,-0.24283295003016162,-0.4334367965987059,0.288488246889815,3.2664285397670993,-0.27871883223253174,-0.33640741894432674,0.10200790225305653,0.0,-0.4202630035083874,-0.27434724477936373,-0.22724801360433186,-0.6,-0.6,0.0,0.17691924969811235,0.5804506106728039,-0.5038593872959437,-1.44339807720638,0,-3.0487512870673985,-1.262633630713551
-0.5,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.13120482651104198,-0.16058741128578052,-0.23030086209421885,2.2087982963866306,0.02779688474346178,0.9944891694112339,0.039924414942584426,-0.2881647226094917,-0.531856347308449,-0.40028670073333134,-0.677372593431484,0.5060240963855421,0.07922040214165757,-0.6351731391448855,-0.384719119133302,-0.6986081467290527,-0.2469658354816679,-0.41631227347355004,0.3931905182361074,3.2664285397670993,-0.28816472261499804,-0.34034085239927525,0.15023645866779853,0.0,-0.4202630035083874,-0.2551484338932192,-0.20379489206527276,-0.5,-0.5,0.0,0.23419536917324674,0.5869174941388451,-0.4741276121574222,-1.44339807720638,0,-3.0003924914779305,-1.221640436868841
-0.4,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.12231518047023321,-0.15892248025943143,-0.21146329513183776,0.46758581563334256,0.04169530784982161,0.9383081967007989,0.06628228111827124,-0.307267267337899,-0.5319833628618899,-0.6816600649352611,-0.6379614949037375,0.42168674698795183,0.06904462639196854,-0.6368851839625217,-0.3594220776480927,-0.5982275322920572,-0.2055275099096363,-0.3865490950858228,0.48410646971395266,3.2664285397670993,-0.3072672673418764,-0.3487276864139817,0.18576523286518748,0.0,-0.4202630035083874,-0.23478746831663422,-0.18559068857483643,-0.4,-0.4,0.0,0.26366841037551403,0.5999157238292903,-0.4240249506134036,-1.44339807720638,0,-2.860486991958045,-0.9471356098203927
-0.3,MNG,Mongolia,East Asia & Pacific,Lower middle income,-0.11412066587504927,-0.15712712749655414,-0.1946965300229951,1.50385010066637,0.053815999689288935,1.307540093652954,0.07791075148989776,-0.30254319958274833,-0.5321103784153304,-0.6492160923657648,-0.5974631936579842,0.34216867469879525,0.1312344179085429,-0.5362244594904636,-0.33412503616288336,-0.4058097998604428,-0.22639880796194467,-0.3603390003164494,0.5157904943192338,3.2664285397670993,-0.30254319958629017,-0.34665146138804365,-0.4066096914794419,0.0,-0.14143858178845706,-0.21162471187795062,-0.1542114728211067,-0.3,-0.3,0.0,-0.44286454970221506,0.5967986562413238,-0.24577768656731958,-1.44339807720638,0,-2.9045559828505336,-1.052824171244309
